,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude
1954,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/01/40f5f846-b643-4778-bf20-03f8e785b536-1648811113416-d82c0d00f38051d43d02e7f0818d09c2.jpg,OYO 90112 Hotel Permata Inn,Hotel,Kec. Selat Kapuas,1. Selat Hilir. Selat. Kapuas Regency. Banjarmasin,Belum ada rating,202138,202138,-3.015696,114.387613
1955,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/23/40571ded-e808-4f36-89ce-0d21904765d5-1632389118599-328b8e284bd21bb2ee7e877c39d6f0bd.jpg,Wisma Gardenia Palangkaraya Syariah RedPartner,Hotel,Jekan Raya Palangkaraya,Jl. Hiu Putih III No.89. Bukit Tunggal. Kec. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah 74874. Indonesia,Belum ada rating,196850,355600,-2.175729,113.864401
1956,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/bcbd1da5-2dcf-4c5a-8640-92ebb4f0d09d-1615560862987-98f987c0ff9a02834996115693a53001.jpg,Wisma Liontine,Guest House,Jekan Raya Palangkaraya,Jl. Sangga Buana I No.32. Palangka. Kec. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah,3.6,174999,174999,-2.208158,113.906789
1957,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/20/adb5687c-faa5-47f7-b26f-3535831e6b94-1603155448293-1d366b8bed4c09535e196757063fecb9.jpg,Hotel Triana,Hotel,Jekan Raya Palangkaraya,Jl. Rajawali V No.12. Langkai. Palangkaraya. Central Kalimantan. ID,Belum ada rating,95999,95999,-2.189452,113.891168
1958,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/31/7454ec07-2a41-4cf4-8ede-86320cf2759a-1659242723986-13445f1978d0a2514ef99ac19e005d4e.jpg,Hotel Batu Suli,Hotel,Jekan Raya Palangkaraya,Jalan raden saleh nomor 1.palangkaraya.kalimantan tengah,Belum ada rating,267938,267938,-2.222481,113.917753
1959,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/09/02/0cb2b22a-e8f3-4653-9851-f6b3a502372c-1662087333669-a59377904404c28bc2aa3256b40ecca6.jpg,RedDoorz Plus @ Orange GH Diponogoro,Hotel,Jekan Raya Palangkaraya,Jl. Nyai Balau. Langkai. Kec. Pahandut. Kota Palangka Raya. Kalimantan Tengah 73111. Indonesia,Belum ada rating,341250,341250,-2.218142,113.930527
1960,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/25e1ecc7-5e4a-4eda-9eaa-39cf921fd375-1615564084095-b497895e186dd53480d4e60af8fb4b9c.jpg,Wisma Tambun Raya RedPartner,Hotel,Jekan Raya Palangkaraya,No.33 A. Kel. Jl. Tambun Raya. Langkai. Pahandut. Palangka Raya City. Central Kalimantan 74874. Indonesia,Belum ada rating,222250,311150,-2.22862,113.923569
1961,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/bf635d55-201e-458e-865e-174ddc24eca7-1603966817148-bd59b15aeaebe4b873b07400395d7a70.jpg,Hotel Putir Sinta Syariah,Hotel,Pahandut Palangkaraya,15 Jalan Nias,3.2,150000,180000,-2.2044200897216797,113.93862915039062
1962,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/04/a7318d79-91a0-4d3d-997f-efcd1212342f-1628088917962-039dd8f6464daaeafded235fd5dc4ef9.jpg,Wisma Azzaera Palangkaraya Syariah RedPartner,Hotel,Jekan Raya Palangkaraya,Jl. Jati 3 No.65B. Panarung. Kec. Pahandut. Kota Palangka Raya. Kalimantan Tengah 74874. Indonesia,Belum ada rating,190500,586740,-2.227166,113.937544
1963,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1285f476-15eb-4b48-a68b-9c8f0105871d-1604163358184-9096a740391c1df01e5903a1c5e72a57.jpg,OYO 2882 Borneo Homestay,Hotel,Jekan Raya Palangkaraya,Jl. Borneo II No.3. Palangka. Kec. Jekan Raya. Kota Palangka Raya. Palangkaraya,Belum ada rating,212080,246960,-2.213371,113.895187
1964,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/08/70419b33-aef3-4113-9658-4bb081408e0b-1633633851728-93e84c50df63bbe0a2f170474d4df36a.jpg,Wisma Azzaera Palangkaraya Syariah RedPartner,Hotel,Jekan Raya Palangkaraya,Jl. Jati III No.65 B. RT. 001/RW. 007,4.0,111193,339496,-2.23032,113.93857
1965,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/24/928367f3-ecb0-4384-8e17-1bdcb4d8fe2c-1635043852613-0e40496e33bd6d60dbb253d1579ba2de.jpg,OYO 90490 Hotel Nyi Rindang,Hotel,Jekan Raya Palangkaraya,Jl Tjilik Riwut. Palangka Raya. Kalimantan Tengah,Belum ada rating,231416,231416,-2.1502886,113.836059
1966,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/14/0e7a523c-d794-4150-af3c-6ce9599b40be-1657770338129-7a61dcd5cc9221fe400b18567686f42b.jpg,Hotel Novada,Guest House,Kec. Arut Selatan Kotawaringin Barat,Jl. Sukma Aryaningrat No.6. Baru. Kec. Arut Sel.. Kabupaten Kotawaringin Barat. Kalimantan Tengah Sambas. West Kalimantan. Indonesia,Belum ada rating,160320,353338,-2.670249,111.639361
1967,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/12/b1edda3e-eb16-42eb-a560-6bb47f1bae34-1660277122495-d881c1fa8bb52937ea738187f0ff7b80.jpg,RedDoorz Syariah @ Jalan Bukit Kaminting 2,Hotel,Jekan Raya Palangkaraya,Jl. Bukit Kaminting. Palangka. Kec. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah 73112. Indonesia,Belum ada rating,196833,270270,-2.201849,113.885996
1968,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/12/23f58007-3fa7-4e5f-8930-092117d89ad7-1660278322194-937a0bf1248236b80df6cc7c747b0d19.jpg,RedDoorz Syariah @ Jalan Tingang Palangkaraya,Hotel,Jekan Raya Palangkaraya,Jl. Tingang. Bukit Tunggal. Kec. Jekan Raya. Kota Palangka Raya. Kalimantan Tengah 73112. Indonesia,Belum ada rating,216000,330750,-2.203228,113.875706
1969,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/06/d69e2e07-bbd4-4b29-89d7-6a02d1c45703-1659728139185-a529e97b52ef660f7aef21d915c83968.jpg,Collection O Andono Hotel by GWA,Hotel,Kec. Kurun Gunung Mas,1. Temonkulon. Temon. Kulon Progo. Sei Pinang. ID,Belum ada rating,209300,209300,-0.789275,113.921327
