list_fasil_id,hotel_id
9,1049
12,1049
2,1050
3,1050
4,1050
5,1050
6,1050
7,1050
8,1050
10,1050
11,1050
12,1050
6,1051
2,1052
4,1052
5,1052
6,1052
7,1052
8,1052
9,1052
12,1052
4,1053
5,1053
6,1053
8,1053
9,1053
11,1053
12,1053
4,1054
5,1054
6,1054
7,1054
8,1054
9,1054
2,1055
4,1055
5,1055
6,1055
7,1055
9,1055
12,1055
2,1056
4,1056
5,1056
6,1056
7,1056
8,1056
9,1056
12,1056
4,1057
5,1057
6,1057
7,1057
9,1057
12,1057
2,1058
3,1058
4,1058
5,1058
9,1058
4,1059
5,1059
6,1059
7,1059
8,1059
9,1059
12,1059
2,1060
4,1060
5,1060
2,1061
4,1061
5,1061
6,1061
7,1061
8,1061
9,1061
10,1061
11,1061
12,1061
4,1062
5,1062
9,1062
2,1063
4,1063
5,1063
6,1063
7,1063
8,1063
9,1063
12,1063
2,1064
4,1064
5,1064
6,1064
7,1064
9,1064
2,1065
4,1065
5,1065
7,1065
9,1065
2,1066
4,1066
5,1066
6,1066
7,1066
8,1066
9,1066
12,1066
4,1067
5,1067
6,1067
9,1067
12,1067
2,1068
4,1068
5,1068
7,1068
9,1068
2,1069
4,1069
5,1069
8,1069
9,1069
12,1069
4,1070
5,1070
7,1070
9,1070
4,1071
5,1071
7,1071
9,1071
12,1071
4,1072
5,1072
7,1072
9,1072
2,1073
3,1073
4,1073
5,1073
7,1073
9,1073
12,1073
4,1074
5,1074
7,1074
9,1074
4,1075
5,1075
6,1075
7,1075
2,1076
3,1076
4,1076
5,1076
6,1076
7,1076
11,1076
2,1077
4,1077
5,1077
9,1077
2,1078
4,1078
5,1078
7,1078
9,1078
4,1079
5,1079
7,1079
9,1079
2,1080
3,1080
4,1080
5,1080
6,1080
7,1080
8,1080
9,1080
12,1080
2,1081
4,1081
5,1081
9,1081
4,1082
5,1082
7,1082
9,1082
2,1083
4,1083
5,1083
7,1083
9,1083
1,1084
2,1084
3,1084
4,1084
5,1084
6,1084
7,1084
9,1084
12,1084
4,1085
5,1085
9,1085
2,1086
4,1086
5,1086
7,1086
8,1086
9,1086
12,1086
2,1087
4,1087
5,1087
7,1087
9,1087
4,1088
5,1088
7,1088
9,1088
12,1088
4,1089
5,1089
7,1089
9,1089
4,1090
5,1090
7,1090
9,1090
4,1091
5,1091
6,1091
7,1091
9,1091
12,1091
2,1092
4,1092
5,1092
7,1092
9,1092
4,1093
5,1093
9,1093
2,1094
4,1094
5,1094
6,1094
7,1094
9,1094
4,1095
5,1095
6,1095
9,1095
12,1095
2,1096
4,1096
5,1096
7,1096
9,1096
2,1097
4,1097
5,1097
7,1097
1,1098
2,1098
3,1098
4,1098
5,1098
6,1098
7,1098
12,1098
2,1099
4,1099
5,1099
6,1099
7,1099
8,1099
9,1099
11,1099
2,1100
4,1100
5,1100
6,1100
7,1100
