,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude
954,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/b88565e7-5804-4098-b12f-22b977892f14-1615544753729-63b1035b2d32f8ee94ea185af40a1e14.jpg,OYO 1075 Rumah Indah Losari Inn,Hotel,Mariso Makassar,Jalan Rajawali III Lorong 13 B No. 19. Kelurahan Panambungan. Kecamatan Mariso. Panambungan. Kec. Mariso. Kota Makassar. Sulawesi Selatan 90113. Indonesia. Makassar,3.1,120640,201600,-5.1509895,119.4092903
955,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/cb502b9b-b7ff-48c1-9f49-3f6066dcacea-1604147191727-7bec8d4b5501949f667dba93ba1ad3e8.jpg,Alpha Hotel Makassar,Hotel,Rappocini Makassar,Jalan Pelita Raya No. 28. Panakukkang. Balla Parang. Kec. Makassar. Kota Makassar. Sulawesi Selatan 90222. Indonesia,3.9,200000,200000,-5.150127,119.434386
956,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/6b650d75-02a7-4a6d-99ac-b22316a316fa-1604156594922-99e56ac76b7ba04fc4522050c2eb0207.jpg,OYO 1975 Bale Ikite,Hotel,Mamajang Makassar,Jl. Mawas Timur No.4. Mamajang Luar. Mamajang. Makassar,3.8,140609,140609,-5.154913,119.418734
957,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/ca98f57c-171b-49fe-9530-69c238f3420c-1604152579086-be1beb4d4ad394c8629b570c7a2e3afc.jpg,Toraja Lodge Hotel,Hotel,Rantepao Tana Toraja,Jl. Edelweis No.18C. Tampo Tallunglipu. Tallunglipu. Kabupaten Toraja Utara. Sulawesi Selatan 91833. Indonesia,4.2,345000,595001,-2.960974,119.899315
958,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/68cc620a-049f-409e-8299-a521cabe9bd1-1604151036201-d52bdc377e08c72eb3d5198b35af4937.jpg,Lembah Biru Lagoon,Resort,Tinggimoncong Gowa,Jl Pattene. Malino. Tinggimoncong. Kabupaten Gowa. Sulawesi Selatan,3.3,225597,263413,-5.239451,119.865943
959,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/f67ba504-ca3d-4cba-aa8e-6eadedd63765-1604162566301-8492bcbd3616aa95d448e062b9925850.jpg,SPOT ON 2847 Anggrek Homestay Syariah,Hotel,Panakkukang Makassar,Jl. Anggrek VI No.1 RT.001/RW.30. Paropo. Kec. Panakkukang. Makassar,2.2,95039,95039,-5.159412,119.45584
960,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/26/f8be55b3-3a79-4cd2-a29c-a0c8c46b7815-1661502343509-afbd61c7c33b33f7d29632aa66172196.jpg,Hotel Permata Makassar,Hotel,Tamalate Makassar,Jl. Andi Tonro No.11 A-C. Pa'baeng-Baeng. Kec. Tamalate. Kota Makassar. Sulawesi Selatan 90223. Indonesia,3.0,90769,121026,-5.171892,119.419197
961,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/1e1093da-f73b-4d5b-86fe-e99eb291f716-1615554326852-2b8486b942b6ae0faa966604e4b908f0.jpg,SPOT ON 2214 Wisma Jampea,Hotel,Wajo Makassar,Jl. Jampea No. 2 Pattunuang Kec. Wajo. Makassar,4.0,87582,104081,-5.13186,119.407622
962,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/70efb1fd-fb29-498b-921a-502f5b041390-1615560266003-94fd17bac3fecfefb89925954dee4ef0.jpg,OYO 2536 Hotel Tanjung,Hotel,Tamalate Makassar,Jl. Metro Tj. Bunga No. 33. Tj. Merdeka. Tamalate. Makassar,3.0,104463,125356,-5.174853,119.390839
963,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/02/d9ab8303-c33c-4395-8a63-705dd699a40f-1635865826673-1eaaaeb3613f99de9bca675f887b9d47.jpg,Hotel Agrowisata,Resort,Murante Palopo,JL. Pongsimping. Tampotikka.Wara. Palopo. 91921. Murante. Mungkajang. Palopo City. South Sulawesi,4.6,266532,942882,-3.024193,120.17403
964,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/05/18/1e31c163-6736-459c-ab65-edd0b530bd2c-1621343731647-41f18cecb20ea68e9e71482a57ec3868.jpg,OYO 90386 Hotel Mangga Dua Makassar,Hotel,Wajo Makassar,Jalan Tanimbar No. 8. Melayu. Kec. Wajo. Makassar. Makassar,4.3,154703,309406,-5.124381,119.413897
965,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/0f6fc2fa-2c10-4402-bd51-1fed47fffb8a-1615541756765-9acc4f4c3b4d81a909cf6828f6eb8586.jpg,RedDoorz @ Pengayoman Panakkukang 2,Hotel,Rappocini Makassar,Jl. Pengayoman Komplek Akik Hijau No. F/7. Masale. Kec. Panakkukang. Kota Makassar. Sulawesi Selatan 90231. Indonesia,3.1,113620,132848,-5.160052,119.445911
966,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/10/d25ca69d-823b-43e5-95cb-eab07ece6d46-1612947308375-5a2ef01a312903b4eec353f03a66355e.jpg,OYO 3967 Hotel Pantai Wisata,Hotel,Ujung Pandang Makassar,7. Jl. H. Bau No.7. Losari. Kec. Ujung Pandang. Kota Makassar. Makassar,2.9,215000,399000,-5.14826,119.410596
967,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/05/09/c38af43c-4792-409d-97cf-cf3d450e04b0-1652086527334-1de9099ed79f148b7c156049192af9a8.jpg,Sinar Hotel,Hotel,Enrekang Enrekang,Jl. Pangeran Hidayat. Juppandang. Kec. Enrekang. Kabupaten Enrekang. Sulawesi Selatan 91711,Belum ada rating,366920,474880,-3.567071,119.768285
968,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/29/0e430528-c31a-42a1-95ce-d9397a29adf3-1632899121804-93299e62392fadb26519f9ba781a9296.jpg,Toraja Prince Hotel,Hotel,Sesean Tana Toraja,Tallunglipu Matalo. Tallunglipu. North Toraja Regency. South Sulawesi,2.3,343344,504258,-2.957486,119.918666
969,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/eb47661f-baf3-4928-b117-2107bdf0669d-1604179790558-8e02d9a8497b262b8805d3b8da38362b.jpg,Pondok Bintang,Hotel,Kapasa Makassar,Jl. Biring Romang No.135. Kapasa. Kec. Tamalanrea. Kota Makassar. Sulawesi Selatan,3.6,202297,202297,-5.118187,119.501033
970,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/18/b679753d-d2cc-4e85-916e-10433eec46a3-1613637910603-84e13b928e530e72e93d842debaad224.jpg,RedDoorz @ Hertasning Area 2,Hotel,Rappocini Makassar,Kompleks Perkantoran Hertasning. Jl. Letjen Hertasning No.12. Panakkukang. Kota Makassar. Sulawesi Selatan. Indonesia,2.6,112615,192961,-5.16361,119.44565
971,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/24bb3c19-dfbf-4c39-9fad-ca3951cfeb5e-1604181130665-d8f323ee430db06eec397a43dd221939.jpg,BM HOTEL BANTAENG,Hotel,Bantaeng Bantaeng,Jl. Bolu No.1. Letta. Kec. Bantaeng. Kabupaten Bantaeng. Sulawesi Selatan 92411,3.9,281000,420000,-5.550326,119.953532
972,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/16/37ff964c-9f8f-483d-9a5d-03f1131ae0ee-1605509078321-c6ce43c6d5002f472f3c826ee7b5566b.jpg,RedDoorz Plus @ Grand Sayang Park Hotel Makassar,Hotel,Tamalate Makassar,Jl. Manunggal 22. Maccini Sombala. Tamalate. Kota Makassar. Sulawesi Selatan 90224,3.4,171990,204750,-5.167307,119.40162
973,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/d2faa2ba-7b13-429c-afe9-5c16eb74c31f-1604154747425-5bc9f243e1c093b7338a85fbc40be718.jpg,Legenda Beril Hostel,Hotel,Wajo Makassar,Jl. Serui No.2. RT.001/RW.01. Pattunuang. Kec. Wajo. Kota Makassar. Sulawesi Selatan 90174. Indonesia,Belum ada rating,220000,220000,-5.130948,119.406993
974,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/65a62408-bfb1-44dd-bb5f-a0977ebf8969-1604176580128-5bacaadbbd5c2d1c61ff8b1fe74a2587.jpg,GOSYEN EFATA TORAJA HOTEL,Hotel,Sanggalangi Tana Toraja,JL. POROS MAKALE RANTEPAO. KM 8 KECAMATAN MAKALE UTARA KABUPATEN TANA TORAJA PROVINSI SULAWESI SELATAN,3.8,222505,578513,-3.043653,119.870871
975,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/11/7ca48077-50a2-4be1-b7e3-0e581109768a-1613055618164-8113f6b06d59c4be494e69a56e29b454.jpg,Se'Pon Homestay,Vacation Home,Rantepao Tana Toraja,Jalan Poros Makali-Rantepao. Tallulolo. Kesu. Kabupaten Toraja Utara. Sulawesi Selatan,4.4,135000,150000,-3.000658,119.882089
976,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/17/f2e5fd2c-0f97-4f7d-80c6-ea5493245af3-1639730729878-0652900906d6e253a091a10c2e1d51cb.jpg,Erin Int Hotel,Hotel,Manggala Makassar,Jl. Toddopuli 7 No.7. Borong. Kec. Manggala. Kota Makassar. Sulawesi Selatan 90222,4.6,200000,300000,-5.166175,119.454091
977,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/02/85308ac2-9961-4843-97e8-1cd1635aea77-1633155049031-0e8cd0413b1130dfe941dfb533accbdf.jpg,Hotel Barkah RedPartner,Hotel,Mariso Makassar,I. Jl. Cendrawasih No.138. Mario. Mariso. Makassar City. South Sulawesi 90125. Indonesia,2.7,104425,164566,-5.156159,119.4136
978,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/40d00a7b-34f8-4e0c-a656-b887497ac95a-1604148078925-af39d95d0fe509538122a64cc5b69106.jpg,Techno Guesthouse,Guest House,Mamajang Makassar,Jl Veteran Selatan No 195,Belum ada rating,131043,144000,-5.154872,119.42434
979,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/90d1c635-9779-4096-9a44-cbf9081d6b2b-1615558974591-9e4752d4468162a3e132bf22d4cce4bd.jpg,Sweet Homestay,Guest House,Makassar Makassar,Jl. Sungai Poso No.60,Belum ada rating,131043,144000,-5.137522,119.419361
980,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/04/4022386b-6061-4a50-8db9-f637bf7f019e-1630745130179-06ee5f2946ad360340de2631eb11c39c.jpg,Wisma Rosse Life Bandara,Guest House,Biring Kanaya Makassar,Jl. Perintis Kemerdekaan No.KM 19. Sudiang. Kec. Biringkanaya. Kota Makassar. Sulawesi Selatan,3.8,142500,285000,-5.070403,119.524632
981,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/83ad885f-ba99-467f-9680-f350a572a3c6-1604136408684-cdb5cdd9e61a39617d7e49e91f396fd5.jpg,Pondok Green Adhyaksa Syariah,Hotel,Rappocini Makassar,Jl. Adhyaksa 1 No.59. Masale. Panakkukang. Kota Makassar. Sulawesi Selatan 90231. Indonesia,3.8,96938,208381,-5.160517,119.445117
982,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/21/49ed4162-6f02-47cf-82c9-c01c61101415-1629549045317-1cb74f32fa0f85d216fb3554017e52de.jpg,OYO 90260 Bumi Merpati Residence,Hotel,Mariso Makassar,2. Jl. Merpati No.2aa. Kunjung Mae. Kec. Mariso. Makassar,4.2,90200,90200,-5.149974,119.414234
